bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,fips,county
3,2.0,1168,179231,1980.0,6037,Los Angeles County
3,2.5,1535,368963,1985.0,6059,Orange County
3,1.5,1298,412736,1958.0,6059,Orange County
5,3.0,2344,120074,1948.0,6037,Los Angeles County
3,2.0,1598,479866,1961.0,6111,Ventura County
5,3.0,2929,312914,1990.0,6037,Los Angeles County
3,3.0,1414,140456,1988.0,6037,Los Angeles County
3,2.0,1652,130643,1958.0,6037,Los Angeles County
3,3.0,1590,561725,1923.0,6037,Los Angeles County
3,2.0,1419,89548,1985.0,6037,Los Angeles County
3,2.0,1087,216270,1971.0,6037,Los Angeles County
3,2.0,1564,518128,1956.0,6037,Los Angeles County
4,2.0,2503,1668323,1923.0,6037,Los Angeles County
3,1.0,1120,599313,1941.0,6037,Los Angeles County
6,4.5,4453,921000,2004.0,6111,Ventura County
3,3.0,2958,522438,1957.0,6037,Los Angeles County
3,2.0,1122,599000,1925.0,6037,Los Angeles County
3,1.0,1048,154143,1958.0,6037,Los Angeles County
3,2.5,1910,394088,1984.0,6111,Ventura County
3,2.0,1488,310600,1947.0,6037,Los Angeles County
5,4.0,4370,469045,1977.0,6037,Los Angeles County
4,2.0,1934,592932,1968.0,6037,Los Angeles County
3,1.5,1120,398576,1955.0,6059,Orange County
3,2.0,958,98011,1987.0,6037,Los Angeles County
3,3.0,2698,700073,1967.0,6111,Ventura County
3,2.0,1380,134617,1986.0,6037,Los Angeles County
3,2.0,1162,92525,1955.0,6037,Los Angeles County
5,3.0,2815,500000,1997.0,6111,Ventura County
4,2.0,1120,164470,1970.0,6037,Los Angeles County
2,1.0,1056,413869,1920.0,6037,Los Angeles County
3,1.0,1060,207791,1927.0,6037,Los Angeles County
5,3.0,2758,349439,1970.0,6111,Ventura County
4,4.0,2988,215764,1964.0,6037,Los Angeles County
3,2.0,1545,200083,1953.0,6037,Los Angeles County
3,2.0,1547,806901,1964.0,6059,Orange County
4,3.0,3972,1335837,1982.0,6111,Ventura County
4,3.0,2675,833000,1975.0,6059,Orange County
5,2.0,1800,452670,1964.0,6037,Los Angeles County
3,2.0,1110,154729,1962.0,6111,Ventura County
4,4.0,3278,1259474,1962.0,6037,Los Angeles County
2,1.0,748,297467,1912.0,6037,Los Angeles County
4,2.5,2341,689675,1978.0,6059,Orange County
2,1.0,884,136195,1926.0,6037,Los Angeles County
3,1.5,1161,54543,1954.0,6059,Orange County
3,2.0,1426,163613,1973.0,6037,Los Angeles County
2,2.0,1268,362435,1939.0,6037,Los Angeles County
4,3.0,3036,746887,1986.0,6037,Los Angeles County
3,2.5,1352,45426,1964.0,6059,Orange County
3,2.0,1521,652384,1959.0,6037,Los Angeles County
4,2.0,1618,588501,1949.0,6037,Los Angeles County
3,1.0,1232,312140,1950.0,6037,Los Angeles County
3,2.0,1148,50690,1970.0,6037,Los Angeles County
2,1.0,1059,441000,1932.0,6037,Los Angeles County
3,2.0,1316,359102,1954.0,6037,Los Angeles County
2,1.0,850,192691,1971.0,6059,Orange County
4,2.5,2390,489000,2003.0,6111,Ventura County
5,5.5,4033,623950,1968.0,6111,Ventura County
4,1.0,1196,121830,1954.0,6037,Los Angeles County
4,2.0,1325,462693,1956.0,6059,Orange County
4,2.0,1964,179118,1931.0,6037,Los Angeles County
2,2.0,1998,446290,1979.0,6059,Orange County
4,3.0,1695,411480,2014.0,6037,Los Angeles County
3,1.0,1151,313004,1946.0,6037,Los Angeles County
6,3.0,2589,375034,1998.0,6037,Los Angeles County
2,1.5,1180,1175983,1952.0,6059,Orange County
5,5.0,3967,893761,2012.0,6037,Los Angeles County
3,1.0,1122,258617,1924.0,6037,Los Angeles County
3,2.0,1171,198949,1956.0,6059,Orange County
4,3.0,2396,170717,1963.0,6037,Los Angeles County
4,3.0,1745,185000,1990.0,6037,Los Angeles County
4,3.0,2325,366120,1968.0,6059,Orange County
4,1.0,1320,334700,1948.0,6037,Los Angeles County
4,2.5,2138,319246,1975.0,6059,Orange County
3,2.0,1649,1156950,1960.0,6037,Los Angeles County
3,2.0,1223,156590,1989.0,6037,Los Angeles County
2,1.0,720,200049,1949.0,6037,Los Angeles County
3,2.0,1453,133751,1976.0,6059,Orange County
3,2.0,1446,214450,1955.0,6037,Los Angeles County
2,1.0,740,62579,1922.0,6037,Los Angeles County
2,2.0,1525,89837,1941.0,6037,Los Angeles County
2,1.0,662,110306,1923.0,6037,Los Angeles County
3,2.0,1754,79420,1964.0,6059,Orange County
2,1.0,1182,374329,1942.0,6037,Los Angeles County
3,3.5,2248,663150,1979.0,6059,Orange County
3,2.0,1480,104980,1969.0,6059,Orange County
4,1.5,2459,164817,1957.0,6059,Orange County
4,3.0,2443,519322,1992.0,6111,Ventura County
2,1.0,989,413366,1924.0,6037,Los Angeles County
3,2.0,1544,471000,1956.0,6037,Los Angeles County
4,3.0,1692,84554,1955.0,6037,Los Angeles County
3,2.0,1422,96657,1981.0,6037,Los Angeles County
4,3.5,3241,893004,1992.0,6059,Orange County
2,1.0,1034,53216,1942.0,6037,Los Angeles County
2,1.0,1308,67506,1923.0,6059,Orange County
4,2.0,1744,630249,1966.0,6111,Ventura County
4,2.0,1169,190786,1954.0,6059,Orange County
4,2.5,2931,421127,1967.0,6059,Orange County
4,3.0,1797,117106,1965.0,6059,Orange County
3,2.0,1952,535993,1962.0,6037,Los Angeles County
3,3.0,1860,187136,1993.0,6037,Los Angeles County
3,1.0,990,328263,1944.0,6037,Los Angeles County
3,2.0,1350,226736,1981.0,6037,Los Angeles County
3,2.0,1480,199523,1955.0,6059,Orange County
4,2.0,1269,207901,1956.0,6037,Los Angeles County
5,4.0,3350,1150000,1959.0,6037,Los Angeles County
3,2.0,2113,679758,1948.0,6037,Los Angeles County
3,1.0,1754,162225,1916.0,6037,Los Angeles County
4,4.5,4393,1662000,1992.0,6059,Orange County
4,3.5,3881,1114943,1996.0,6059,Orange County
5,3.0,1781,365278,1968.0,6111,Ventura County
3,2.0,1800,157363,1989.0,6037,Los Angeles County
3,2.0,1384,58283,1955.0,6059,Orange County
3,2.0,1176,81546,1979.0,6037,Los Angeles County
4,3.0,2787,162327,1965.0,6037,Los Angeles County
3,2.0,1350,418115,1973.0,6111,Ventura County
3,1.0,1068,50574,1952.0,6037,Los Angeles County
4,2.0,2182,341650,1970.0,6037,Los Angeles County
4,3.0,2508,233059,1978.0,6059,Orange County
2,2.0,1405,312987,1946.0,6037,Los Angeles County
3,3.0,4061,372550,1961.0,6037,Los Angeles County
4,2.0,2030,241594,1965.0,6059,Orange County
3,3.0,2286,143688,1959.0,6037,Los Angeles County
2,1.0,888,217946,1947.0,6037,Los Angeles County
2,1.0,836,183980,1949.0,6037,Los Angeles County
3,2.0,1196,165610,1979.0,6037,Los Angeles County
4,1.0,1395,192441,1927.0,6037,Los Angeles County
3,1.0,1368,279563,1952.0,6037,Los Angeles County
3,1.0,1442,154913,1945.0,6037,Los Angeles County
3,3.0,3370,2130176,2014.0,6037,Los Angeles County
3,1.0,1074,889568,1952.0,6059,Orange County
4,3.0,2687,506656,1978.0,6059,Orange County
3,1.0,1642,56480,1950.0,6037,Los Angeles County
2,1.0,1200,46969,1965.0,6037,Los Angeles County
3,2.0,1545,69158,1965.0,6037,Los Angeles County
4,3.0,2279,213385,1989.0,6037,Los Angeles County
4,3.5,2444,874130,2004.0,6059,Orange County
1,1.0,504,46082,1964.0,6059,Orange County
5,4.0,4855,699780,1998.0,6037,Los Angeles County
3,3.0,1390,586000,1940.0,6037,Los Angeles County
3,2.0,1350,62700,1971.0,6037,Los Angeles County
2,2.0,1437,995000,1939.0,6037,Los Angeles County
3,2.0,1214,378679,1947.0,6037,Los Angeles County
2,1.0,1121,382094,1923.0,6037,Los Angeles County
3,2.0,1156,496753,1952.0,6037,Los Angeles County
2,1.0,1215,342804,1949.0,6037,Los Angeles County
3,2.0,1825,334507,1964.0,6059,Orange County
2,1.0,1855,205721,1914.0,6037,Los Angeles County
3,3.0,1938,795000,1925.0,6037,Los Angeles County
4,2.0,1901,378909,1938.0,6037,Los Angeles County
3,1.0,1148,528395,1950.0,6037,Los Angeles County
3,2.0,1349,412338,1958.0,6037,Los Angeles County
4,2.0,1389,113604,1949.0,6037,Los Angeles County
3,2.5,1760,507625,1975.0,6059,Orange County
5,3.0,3198,732323,1895.0,6037,Los Angeles County
5,3.0,2783,377671,1964.0,6059,Orange County
2,1.0,1442,160506,1958.0,6037,Los Angeles County
3,2.0,1128,48567,1960.0,6111,Ventura County
2,2.0,1095,293709,1964.0,6059,Orange County
2,1.0,540,163554,1959.0,6037,Los Angeles County
3,1.0,1456,97875,1910.0,6037,Los Angeles County
4,2.5,2587,437017,1977.0,6059,Orange County
2,1.0,1127,162334,1910.0,6037,Los Angeles County
3,1.0,1111,53177,1955.0,6037,Los Angeles County
3,2.0,2013,353076,1958.0,6037,Los Angeles County
4,2.0,2088,77201,1985.0,6037,Los Angeles County
4,2.0,1398,265150,1949.0,6037,Los Angeles County
3,2.0,1700,756600,1958.0,6037,Los Angeles County
2,1.0,859,76785,1954.0,6037,Los Angeles County
4,2.0,1303,396214,1962.0,6111,Ventura County
2,1.0,848,177038,1936.0,6059,Orange County
2,1.0,891,812894,1954.0,6059,Orange County
5,3.0,2472,681000,1930.0,6059,Orange County
4,3.0,2354,295787,1965.0,6037,Los Angeles County
3,1.0,1530,231740,1951.0,6037,Los Angeles County
4,2.0,1456,394119,1978.0,6037,Los Angeles County
3,2.0,1505,1370000,1922.0,6037,Los Angeles County
4,3.0,2102,806181,1972.0,6059,Orange County
3,3.0,2190,419108,2000.0,6037,Los Angeles County
3,2.0,1720,301509,1963.0,6059,Orange County
2,1.0,1040,192194,1949.0,6037,Los Angeles County
2,1.0,697,387542,1942.0,6037,Los Angeles County
3,2.0,1635,236463,1960.0,6037,Los Angeles County
3,2.0,1936,195444,1979.0,6037,Los Angeles County
2,1.0,1922,1025402,1937.0,6037,Los Angeles County
3,1.0,888,224048,1950.0,6037,Los Angeles County
4,2.0,1230,254855,1922.0,6037,Los Angeles County
3,2.0,1302,568100,1950.0,6037,Los Angeles County
4,2.0,1553,153375,1983.0,6037,Los Angeles County
2,1.0,841,272783,1950.0,6037,Los Angeles County
5,3.0,2760,698000,2005.0,6111,Ventura County
3,2.0,1296,213244,1955.0,6059,Orange County
3,2.0,1238,56295,1956.0,6059,Orange County
2,1.0,1424,321133,1939.0,6037,Los Angeles County
3,2.0,1720,117179,1954.0,6037,Los Angeles County
3,2.0,1213,191762,1960.0,6059,Orange County
2,2.0,1338,960783,2000.0,6059,Orange County
3,2.0,1241,131641,1988.0,6037,Los Angeles County
3,2.5,2065,716718,1995.0,6111,Ventura County
4,2.0,1486,483265,1963.0,6059,Orange County
2,1.0,1120,204169,1947.0,6037,Los Angeles County
2,1.0,704,198413,1945.0,6037,Los Angeles County
3,2.0,1108,411255,1955.0,6037,Los Angeles County
3,1.5,1864,332501,1978.0,6111,Ventura County
4,2.0,2096,143401,1960.0,6037,Los Angeles County
2,2.0,1092,327671,1951.0,6037,Los Angeles County
3,1.0,881,201593,1958.0,6037,Los Angeles County
4,3.0,2503,133073,1969.0,6059,Orange County
2,1.0,1112,354358,1938.0,6037,Los Angeles County
2,1.0,932,655346,1952.0,6037,Los Angeles County
2,2.0,1712,410000,1954.0,6037,Los Angeles County
3,1.0,1161,75332,1948.0,6037,Los Angeles County
2,2.0,1275,319245,1956.0,6037,Los Angeles County
3,2.0,1145,82023,1959.0,6037,Los Angeles County
3,2.0,1664,113633,1989.0,6037,Los Angeles County
3,3.5,4161,2286868,2005.0,6059,Orange County
4,2.5,1327,234601,1964.0,6059,Orange County
3,1.0,867,477601,1951.0,6037,Los Angeles County
3,2.0,1444,199479,1939.0,6037,Los Angeles County
2,2.0,1230,282790,1972.0,6059,Orange County
1,1.0,536,289948,1937.0,6037,Los Angeles County
3,2.5,1523,582531,1989.0,6059,Orange County
3,2.0,1697,89530,1953.0,6037,Los Angeles County
3,2.0,1693,587828,1953.0,6037,Los Angeles County
3,1.0,956,218376,1954.0,6037,Los Angeles County
3,2.0,1486,205192,1980.0,6111,Ventura County
6,3.0,3539,970436,1959.0,6037,Los Angeles County
3,2.0,980,228431,1958.0,6037,Los Angeles County
5,5.5,4715,1556047,2002.0,6059,Orange County
3,2.0,1411,621319,1948.0,6037,Los Angeles County
3,3.0,2405,181360,1990.0,6037,Los Angeles County
3,2.0,1262,279820,1941.0,6037,Los Angeles County
4,2.5,1833,391610,1998.0,6111,Ventura County
5,4.5,5070,1701000,2001.0,6059,Orange County
2,2.0,1331,656425,1970.0,6059,Orange County
4,3.0,1606,638677,1950.0,6037,Los Angeles County
3,2.0,1470,302706,1950.0,6037,Los Angeles County
2,1.0,1186,466715,1953.0,6037,Los Angeles County
3,2.0,1967,641637,1953.0,6037,Los Angeles County
4,3.0,2252,625496,1966.0,6059,Orange County
3,1.0,1006,405000,1953.0,6037,Los Angeles County
4,2.0,1436,112506,1957.0,6037,Los Angeles County
2,2.0,1861,256525,1958.0,6037,Los Angeles County
4,2.0,1960,466852,1973.0,6111,Ventura County
2,1.0,845,73834,1960.0,6059,Orange County
4,2.0,1562,351762,1976.0,6059,Orange County
4,2.0,1905,55663,1960.0,6037,Los Angeles County
3,2.0,1572,82175,1957.0,6037,Los Angeles County
3,2.0,1938,805000,1980.0,6059,Orange County
3,2.0,1958,309627,1942.0,6037,Los Angeles County
4,2.0,1390,375642,1955.0,6037,Los Angeles County
5,1.0,1086,350000,1921.0,6037,Los Angeles County
2,1.0,1244,507625,1925.0,6059,Orange County
4,2.0,2372,422586,1948.0,6037,Los Angeles County
3,2.0,1291,122666,1986.0,6037,Los Angeles County
3,2.0,1242,228612,1985.0,6059,Orange County
5,4.0,3909,733362,2006.0,6111,Ventura County
3,2.0,1586,134666,1955.0,6037,Los Angeles County
5,4.5,4529,889750,1986.0,6059,Orange County
2,1.0,1225,475136,1941.0,6037,Los Angeles County
5,3.0,2301,88999,1965.0,6037,Los Angeles County
2,1.0,912,365682,1963.0,6059,Orange County
2,1.0,1052,281901,1949.0,6037,Los Angeles County
3,2.5,2237,730000,2004.0,6059,Orange County
3,3.0,1984,1497493,1955.0,6037,Los Angeles County
3,2.0,1672,204738,1960.0,6037,Los Angeles County
4,3.0,1804,126141,1989.0,6037,Los Angeles County
4,2.0,2556,286737,2013.0,6037,Los Angeles County
3,2.0,1238,73719,1960.0,6037,Los Angeles County
5,5.0,4001,1177689,2001.0,6037,Los Angeles County
5,2.0,3986,717882,1931.0,6037,Los Angeles County
5,3.0,2603,360000,1989.0,6037,Los Angeles County
3,2.0,1558,214990,1985.0,6037,Los Angeles County
3,2.5,1454,292121,1987.0,6059,Orange County
3,2.0,1410,65807,1954.0,6037,Los Angeles County
5,4.0,2016,246754,1965.0,6037,Los Angeles County
3,1.0,1068,123100,1942.0,6037,Los Angeles County
3,2.0,1219,419000,1954.0,6037,Los Angeles County
1,1.0,764,182745,1979.0,6059,Orange County
3,2.0,2255,261543,2003.0,6037,Los Angeles County
4,2.0,1404,305731,1964.0,6037,Los Angeles County
3,2.5,1212,246166,1979.0,6111,Ventura County
4,2.0,1312,58982,1953.0,6037,Los Angeles County
4,3.0,2016,658282,1976.0,6059,Orange County
5,5.0,2890,779615,2001.0,6037,Los Angeles County
3,2.0,1240,267601,1971.0,6059,Orange County
3,2.0,1842,586519,1959.0,6037,Los Angeles County
4,2.5,3115,388090,1976.0,6059,Orange County
4,2.5,2160,406929,1971.0,6059,Orange County
3,2.0,1453,381636,1974.0,6037,Los Angeles County
3,2.0,1716,1375906,1947.0,6037,Los Angeles County
4,4.0,3963,763531,2012.0,6037,Los Angeles County
3,2.0,2104,1140985,1922.0,6037,Los Angeles County
4,3.0,1776,291023,1979.0,6037,Los Angeles County
4,2.5,1857,595328,1965.0,6059,Orange County
2,1.0,1246,166316,1905.0,6037,Los Angeles County
3,2.0,1337,370321,1947.0,6037,Los Angeles County
2,2.0,1702,940940,1955.0,6037,Los Angeles County
3,2.5,1418,233117,1979.0,6059,Orange County
4,2.0,1642,274569,1930.0,6037,Los Angeles County
4,2.5,2377,96607,1966.0,6111,Ventura County
2,3.0,2732,910000,1972.0,6037,Los Angeles County
5,3.0,2776,237443,2005.0,6037,Los Angeles County
3,2.0,1405,108573,1976.0,6059,Orange County
3,2.0,1279,59950,1951.0,6037,Los Angeles County
3,2.0,1561,652298,1980.0,6059,Orange County
3,2.0,2605,561561,1938.0,6037,Los Angeles County
4,2.5,1996,297708,1979.0,6059,Orange County
4,2.0,1204,272599,1954.0,6037,Los Angeles County
5,4.0,3929,705722,1984.0,6037,Los Angeles County
3,3.0,2185,599720,1974.0,6111,Ventura County
4,4.5,5494,1559921,2000.0,6059,Orange County
4,4.5,3698,1118253,2010.0,6059,Orange County
3,2.0,1505,82377,1955.0,6037,Los Angeles County
4,3.0,2960,677743,1988.0,6037,Los Angeles County
4,3.0,2983,1063982,2001.0,6059,Orange County
4,2.5,2660,1060614,1967.0,6059,Orange County
2,2.0,2150,383682,1940.0,6037,Los Angeles County
3,2.0,1248,348584,1962.0,6059,Orange County
4,4.0,3622,1491275,1925.0,6037,Los Angeles County
2,1.5,928,186711,1983.0,6059,Orange County
3,2.5,1491,513850,1947.0,6059,Orange County
3,2.0,1941,278704,1986.0,6037,Los Angeles County
3,3.0,2392,845708,1963.0,6037,Los Angeles County
3,3.0,2392,845708,1963.0,6037,Los Angeles County
2,1.0,1032,423037,1929.0,6037,Los Angeles County
3,3.0,2619,175929,1961.0,6037,Los Angeles County
3,1.0,1133,50413,1923.0,6037,Los Angeles County
4,2.5,3395,710193,1976.0,6059,Orange County
3,1.0,1384,488152,1910.0,6037,Los Angeles County
5,3.0,2289,443001,1972.0,6037,Los Angeles County
2,2.0,1198,348932,1937.0,6037,Los Angeles County
2,1.0,1065,505137,1938.0,6037,Los Angeles County
5,3.0,3069,413924,1986.0,6111,Ventura County
4,3.0,3114,712052,1997.0,6059,Orange County
3,2.0,1798,149000,1989.0,6037,Los Angeles County
4,3.0,2433,1278885,1996.0,6059,Orange County
3,2.0,1898,854315,1979.0,6037,Los Angeles County
4,2.0,1536,405084,1929.0,6037,Los Angeles County
5,3.0,2307,759534,1988.0,6037,Los Angeles County
3,2.0,1644,482763,1986.0,6037,Los Angeles County
3,1.0,1242,66014,1953.0,6037,Los Angeles County
4,3.0,3522,509482,2005.0,6037,Los Angeles County
4,2.0,1847,306381,1988.0,6037,Los Angeles County
4,2.0,1083,150132,1955.0,6037,Los Angeles County
5,4.0,3143,980648,2001.0,6111,Ventura County
4,3.0,2248,112037,1964.0,6059,Orange County
3,2.0,1414,370320,1963.0,6037,Los Angeles County
6,6.0,4036,954933,2009.0,6037,Los Angeles County
3,2.0,1235,185452,1966.0,6037,Los Angeles County
2,1.0,880,239314,1961.0,6037,Los Angeles County
3,2.5,1892,144126,1976.0,6059,Orange County
5,5.5,4616,2384106,1998.0,6059,Orange County
4,2.0,1355,741132,1913.0,6037,Los Angeles County
4,2.0,1620,157617,1957.0,6037,Los Angeles County
4,3.0,2570,756250,1979.0,6059,Orange County
3,2.0,1470,158101,1973.0,6037,Los Angeles County
3,2.0,1702,792450,1973.0,6059,Orange County
4,2.0,1998,527800,1969.0,6059,Orange County
3,1.0,1005,222002,1950.0,6037,Los Angeles County
3,2.0,1211,915401,1953.0,6037,Los Angeles County
3,2.0,1100,75720,1956.0,6037,Los Angeles County
3,2.0,2037,808000,1978.0,6037,Los Angeles County
4,2.5,2293,97897,1965.0,6059,Orange County
3,2.5,2432,1687921,1998.0,6059,Orange County
1,1.0,706,336800,1905.0,6037,Los Angeles County
3,2.0,1188,234144,1959.0,6037,Los Angeles County
3,3.0,1809,67625,1956.0,6059,Orange County
6,4.0,3759,111596,1947.0,6037,Los Angeles County
4,2.0,1479,314726,1964.0,6037,Los Angeles County
3,1.0,1022,355446,1949.0,6037,Los Angeles County
4,4.0,3233,537986,1938.0,6037,Los Angeles County
3,3.0,2598,1616165,1981.0,6037,Los Angeles County
3,2.5,1870,407932,1992.0,6059,Orange County
4,5.0,2539,451532,1951.0,6037,Los Angeles County
3,2.0,1378,635000,1948.0,6037,Los Angeles County
3,2.5,1955,540976,1987.0,6059,Orange County
4,2.0,1356,487320,1962.0,6059,Orange County
3,2.5,1333,190756,1973.0,6059,Orange County
3,3.0,1556,228431,1987.0,6037,Los Angeles County
1,1.0,1056,397049,1948.0,6037,Los Angeles County
4,2.0,1548,560000,1977.0,6037,Los Angeles County
3,1.0,1096,154345,1947.0,6037,Los Angeles County
3,2.0,1592,168605,1977.0,6037,Los Angeles County
4,2.0,1710,198400,1988.0,6037,Los Angeles County
5,4.0,3799,1177696,1978.0,6037,Los Angeles County
4,3.0,2593,151556,1935.0,6037,Los Angeles County
2,1.0,1099,352081,1951.0,6059,Orange County
4,2.0,1257,89194,1955.0,6037,Los Angeles County
4,1.0,1415,215231,1921.0,6037,Los Angeles County
3,2.0,1186,207000,1924.0,6037,Los Angeles County
4,2.5,2037,618000,1986.0,6111,Ventura County
2,1.0,782,405000,1950.0,6037,Los Angeles County
4,2.0,1589,445000,1978.0,6037,Los Angeles County
4,3.0,2340,149689,1966.0,6037,Los Angeles County
2,2.0,2070,84555,1954.0,6037,Los Angeles County
4,3.0,2248,579009,1964.0,6059,Orange County
4,2.0,1288,639900,1932.0,6037,Los Angeles County
4,3.0,2270,303551,1960.0,6037,Los Angeles County
2,2.5,1560,461144,1964.0,6059,Orange County
6,3.0,3537,136225,1925.0,6037,Los Angeles County
5,3.0,2545,270155,1944.0,6037,Los Angeles County
2,2.0,1689,215785,1952.0,6037,Los Angeles County
3,1.0,1088,316432,1951.0,6059,Orange County
3,3.5,2690,807000,2000.0,6111,Ventura County
4,3.0,2072,730051,1985.0,6037,Los Angeles County
3,2.0,1145,611391,1910.0,6037,Los Angeles County
2,1.0,1239,61256,1937.0,6037,Los Angeles County
3,2.0,860,128327,1988.0,6037,Los Angeles County
4,2.5,2017,352940,1993.0,6059,Orange County
4,3.0,1320,386252,1972.0,6037,Los Angeles County
3,2.0,1388,62884,1959.0,6059,Orange County
3,1.0,1092,47371,1951.0,6037,Los Angeles County
3,3.0,3328,526138,1978.0,6059,Orange County
3,2.0,1499,278230,1947.0,6111,Ventura County
3,2.0,1595,443828,1958.0,6059,Orange County
3,1.0,1408,52464,1906.0,6059,Orange County
4,3.0,2118,290000,1956.0,6037,Los Angeles County
2,1.0,1002,520000,1929.0,6111,Ventura County
5,3.0,3270,277365,2005.0,6037,Los Angeles County
4,2.0,2084,67580,1924.0,6037,Los Angeles County
2,1.0,1000,259953,1919.0,6059,Orange County
3,1.0,1080,340520,1962.0,6037,Los Angeles County
2,1.0,1110,46129,1940.0,6037,Los Angeles County
3,2.5,2602,199735,1977.0,6059,Orange County
4,4.0,4136,2293168,1983.0,6037,Los Angeles County
6,4.0,3964,703198,2013.0,6037,Los Angeles County
4,3.0,1999,109187,1961.0,6037,Los Angeles County
4,3.0,3562,954145,1978.0,6037,Los Angeles County
5,6.0,6072,2292545,2016.0,6111,Ventura County
4,2.5,1708,272423,1962.0,6059,Orange County
1,1.0,690,117848,1952.0,6037,Los Angeles County
3,2.0,1285,431697,1956.0,6059,Orange County
3,2.0,1293,315452,1974.0,6059,Orange County
3,2.0,1364,81761,1959.0,6037,Los Angeles County
4,2.5,2241,303469,1970.0,6111,Ventura County
5,3.5,4021,1010466,2002.0,6059,Orange County
3,1.0,925,380000,1952.0,6037,Los Angeles County
2,1.0,969,168842,1972.0,6059,Orange County
3,2.0,1526,222431,1974.0,6059,Orange County
